Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,genotype,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,number_of_cells,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,create_date,version
SRR5686528,OTHER,150,163118700,PRJNA390607,SAMN07246293,61469688,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921314,Mz19-GFP,GSM2670059,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670059,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:45:00Z,1
SRR5686529,OTHER,150,163667850,PRJNA390607,SAMN07246288,61182030,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921315,Mz19-GFP,GSM2670060,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670060,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:45:00Z,1
SRR5686530,OTHER,150,181011150,PRJNA390607,SAMN07246287,67758648,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921316,Mz19-GFP,GSM2670061,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670061,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:45:00Z,1
SRR5686531,OTHER,150,176107350,PRJNA390607,SAMN07246286,66260479,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921317,Mz19-GFP,GSM2670062,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670062,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:45:00Z,1
SRR5686532,OTHER,150,162115200,PRJNA390607,SAMN07246285,60691713,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921318,Mz19-GFP,GSM2670063,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670063,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:45:00Z,1
SRR5686533,OTHER,150,169494300,PRJNA390607,SAMN07246284,63393358,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921319,Mz19-GFP,GSM2670064,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670064,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:45:00Z,1
SRR5686534,OTHER,150,166907250,PRJNA390607,SAMN07246283,62498705,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921320,Mz19-GFP,GSM2670065,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670065,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:45:00Z,1
SRR5686535,OTHER,150,181057950,PRJNA390607,SAMN07246282,67536174,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921321,Mz19-GFP,GSM2670066,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670066,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:45:00Z,1
SRR5686536,OTHER,150,199097700,PRJNA390607,SAMN07246281,74628369,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921322,Mz19-GFP,GSM2670067,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670067,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:46:00Z,1
SRR5686537,OTHER,150,203305950,PRJNA390607,SAMN07246280,75744767,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921323,Mz19-GFP,GSM2670068,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670068,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:45:00Z,1
SRR5686538,OTHER,150,149559750,PRJNA390607,SAMN07246279,54962869,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921324,Mz19-GFP,GSM2670069,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670069,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:45:00Z,1
SRR5686539,OTHER,150,207320250,PRJNA390607,SAMN07246278,77798010,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921325,Mz19-GFP,GSM2670070,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670070,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:45:00Z,1
SRR5686540,OTHER,150,127026900,PRJNA390607,SAMN07246277,47923912,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921326,Mz19-GFP,GSM2670071,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670071,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:45:00Z,1
SRR5686541,OTHER,150,185395800,PRJNA390607,SAMN07246276,69716190,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921327,Mz19-GFP,GSM2670072,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670072,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:45:00Z,1
SRR5686542,OTHER,150,173661000,PRJNA390607,SAMN07246275,65558972,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921328,Mz19-GFP,GSM2670073,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670073,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:45:00Z,1
SRR5686543,OTHER,150,204770850,PRJNA390607,SAMN07246344,76783678,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921329,Mz19-GFP,GSM2670074,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670074,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:45:00Z,1
SRR5686544,OTHER,150,208855350,PRJNA390607,SAMN07246343,78712514,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921330,Mz19-GFP,GSM2670075,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670075,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:45:00Z,1
SRR5686545,OTHER,150,219718950,PRJNA390607,SAMN07246342,82815036,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921331,Mz19-GFP,GSM2670076,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670076,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:45:00Z,1
SRR5686546,OTHER,150,212600550,PRJNA390607,SAMN07246341,79489122,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921332,Mz19-GFP,GSM2670077,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670077,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:45:00Z,1
SRR5686547,OTHER,150,237970950,PRJNA390607,SAMN07246340,89238411,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921333,Mz19-GFP,GSM2670078,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670078,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:45:00Z,1
SRR5686548,OTHER,150,213497250,PRJNA390607,SAMN07246339,80436883,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921334,Mz19-GFP,GSM2670079,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670079,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:45:00Z,1
SRR5686549,OTHER,150,196955550,PRJNA390607,SAMN07246338,73951274,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921335,Mz19-GFP,GSM2670080,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670080,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:45:00Z,1
SRR5686550,OTHER,150,218263200,PRJNA390607,SAMN07246337,81610684,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921336,Mz19-GFP,GSM2670081,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670081,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:45:00Z,1
SRR5686551,OTHER,150,223456650,PRJNA390607,SAMN07246336,83299551,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921337,Mz19-GFP,GSM2670082,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670082,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:46:00Z,1
SRR5686552,OTHER,150,206175900,PRJNA390607,SAMN07246335,77504391,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921338,Mz19-GFP,GSM2670083,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670083,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:46:00Z,1
SRR5686553,OTHER,150,237683250,PRJNA390607,SAMN07246334,88754181,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921339,Mz19-GFP,GSM2670084,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670084,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:46:00Z,1
SRR5686554,OTHER,150,227911650,PRJNA390607,SAMN07246333,85414045,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921340,Mz19-GFP,GSM2670085,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670085,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:46:00Z,1
SRR5686555,OTHER,150,213398700,PRJNA390607,SAMN07246332,80459491,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921341,Mz19-GFP,GSM2670086,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670086,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:46:00Z,1
SRR5686556,OTHER,150,213191400,PRJNA390607,SAMN07246331,80075219,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921342,Mz19-GFP,GSM2670087,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670087,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:46:00Z,1
SRR5686557,OTHER,150,222942150,PRJNA390607,SAMN07246330,83253535,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921343,Mz19-GFP,GSM2670088,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670088,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:46:00Z,1
SRR5686558,OTHER,150,211870200,PRJNA390607,SAMN07246329,79386551,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921344,Mz19-GFP,GSM2670089,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670089,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:46:00Z,1
SRR5686559,OTHER,150,206217150,PRJNA390607,SAMN07246328,77306579,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921345,Mz19-GFP,GSM2670090,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670090,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:46:00Z,1
SRR5686560,OTHER,150,206371200,PRJNA390607,SAMN07246327,77382615,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921346,Mz19-GFP,GSM2670091,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670091,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:46:00Z,1
SRR5686561,OTHER,150,206297400,PRJNA390607,SAMN07246326,77420232,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921347,Mz19-GFP,GSM2670092,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670092,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:46:00Z,1
SRR5686562,OTHER,150,249852300,PRJNA390607,SAMN07246325,92867386,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921348,Mz19-GFP,GSM2670093,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670093,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:46:00Z,1
SRR5686563,OTHER,150,193565850,PRJNA390607,SAMN07246324,72280455,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921349,Mz19-GFP,GSM2670094,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670094,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:46:00Z,1
SRR5686564,OTHER,150,125679450,PRJNA390607,SAMN07246323,47314880,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921350,Mz19-GFP,GSM2670095,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670095,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:45:00Z,1
SRR5686565,OTHER,150,226515750,PRJNA390607,SAMN07246322,85305746,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921351,Mz19-GFP,GSM2670096,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670096,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:46:00Z,1
SRR5686566,OTHER,150,163204500,PRJNA390607,SAMN07246321,61300143,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921352,Mz19-GFP,GSM2670097,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670097,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:46:00Z,1
SRR5686567,OTHER,150,185220000,PRJNA390607,SAMN07246320,69022772,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921353,Mz19-GFP,GSM2670098,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670098,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:45:00Z,1
SRR5686568,OTHER,150,181416900,PRJNA390607,SAMN07246319,68081903,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921354,Mz19-GFP,GSM2670099,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670099,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:46:00Z,1
SRR5686569,OTHER,150,249701850,PRJNA390607,SAMN07246318,92537473,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921355,Mz19-GFP,GSM2670100,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670100,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:46:00Z,1
SRR5686570,OTHER,150,190957350,PRJNA390607,SAMN07246317,71201962,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921356,Mz19-GFP,GSM2670101,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670101,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:46:00Z,1
SRR5686571,OTHER,150,241762350,PRJNA390607,SAMN07246316,90606753,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921357,Mz19-GFP,GSM2670102,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670102,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:46:00Z,1
SRR5686572,OTHER,150,184767000,PRJNA390607,SAMN07246315,68984505,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921358,Mz19-GFP,GSM2670103,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670103,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:46:00Z,1
SRR5686573,OTHER,150,220604250,PRJNA390607,SAMN07246314,82211360,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921359,Mz19-GFP,GSM2670104,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670104,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:46:00Z,1
SRR5686574,OTHER,150,208889550,PRJNA390607,SAMN07246313,77723067,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921360,Mz19-GFP,GSM2670105,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670105,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:46:00Z,1
SRR5686575,OTHER,150,182411400,PRJNA390607,SAMN07246312,67849182,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2921361,Mz19-GFP,GSM2670106,NextSeq 550,PAIRED,other,TRANSCRIPTOMIC,1,Drosophila melanogaster,ILLUMINA,2017-10-30T00:00:00Z,GSM2670106,"olfactory projection neuron innervating DA1\, VA1d\, or DC3 glomerulus",SRP109266,2017-06-15T11:46:00Z,1
